created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Jan 23 10:26:10 +0000 2024;1749740299054989700;"@ramydhia @Tgerrock IYA GIMANA SIH TIMNAS AMIN?!! ORANG PASANG BALIHO AJA GA ADA DUIT, KOK MALAH COOMISH ARTIST BUAT BIKIN ART PASLON. KENAPA TIDAK PAKAI AI?";0;0;0;8;in;1664782275773599745;1749677717937881399;beomkookie_;https://twitter.com/beomkookie_/status/1749740299054989700
Tue Jan 23 10:23:57 +0000 2024;1749739741967270364;"Jasa Desain Grafis - Banner/MMT/Spanduk Kain - Baliho - Papan Nama DLL TEKS+GAMBAR+EFX - PDF QQOUC4D  https://t.co/V7xrwPfSmH https://t.co/jqdFfOIqDM";0;0;0;0;in;1585030442771783695;1749739741967270364;barton3zzzlf;https://twitter.com/barton3zzzlf/status/1749739741967270364
Tue Jan 23 10:21:00 +0000 2024;1749738998518735029;"Pantesan dari kemarin spanduk &amp  baliho Ganjar Mahfud &amp  caleg PDIP di sepanjang jalan Abdulrahman Saleh Semarang dilepasin satpol PP, rupanya ada Kampanye Capres Cawapres 02 di jalan tsb. Tersisa baliho &amp  spanduk partai pendukung &amp  capres cawapres 02 @PDI_Perjuangan @bawaslu_RI";0;0;0;0;in;1720859862429773824;1749738998518735029;suryanto_theo;https://twitter.com/suryanto_theo/status/1749738998518735029
Tue Jan 23 10:18:58 +0000 2024;1749738488323588363;"katanya menang 1 putaran, ada yg ngotot aklamasi, tp baliho lawan pada dirusak, kampanye lawan ijinnya diganggu, pukimak kalianlah #kemenangansemu";0;0;0;0;in;76015889;1749738488323588363;irpansire;https://twitter.com/irpansire/status/1749738488323588363
Tue Jan 23 10:18:15 +0000 2024;1749738305204433205;"@PerkasaHabsyah Ini kampanye pakai videotron atau masih pake baliho?";0;0;2;2;in;1449259131383074816;1749732541203136687;tasaralesya;https://twitter.com/tasaralesya/status/1749738305204433205
Tue Jan 23 10:17:54 +0000 2024;1749738219225464878;"pengen deh ada tv show indonesia yg bener bener seru banget gt, gaada gimmic baliho isi iklan lah dll, yg kayak tv show FRIENDS 😢😢";0;0;0;0;in;1285515053874114561;1749738219225464878;hivelvets;https://twitter.com/hivelvets/status/1749738219225464878
Tue Jan 23 10:16:24 +0000 2024;1749737839309529489;"disaat twitter sibuk ngulik pendidikan gibran, di tiktok jj baliho dia sama prabowo dapet 1 juta likes. Lucu banget sosmed 😭😭😭";0;1;0;0;in;1709509351755685888;1749736493927760029;imamasihsabar;https://twitter.com/imamasihsabar/status/1749737839309529489
Tue Jan 23 10:14:52 +0000 2024;1749737456071762010;"Sejauh ini, Bawaslu Kabupaten Badung hanya menerima dua laporan resmi soal dugaan pelanggaran Pemilu. Dua laporan ini sama-sama tentang dugaan perusakan Alat Peraga Kampanye (APK) baliho. https://t.co/3xa1TebUfC";0;0;0;0;in;2655442453;1749737456071762010;nusabalicom;https://twitter.com/nusabalicom/status/1749737456071762010
Tue Jan 23 10:13:11 +0000 2024;1749737031151087704;"@PartaiSocmed Secara fungsi diskusi tsb lebih bermanfaat ketimbang joget, poster baliho dgn gambar anime.  Ya namanya promosi sah2 aja. Biar rakyat yg menilai.";0;0;0;0;in;74644093;1749721260731596901;Ikhwan92;https://twitter.com/Ikhwan92/status/1749737031151087704
Tue Jan 23 10:10:32 +0000 2024;1749736365942829250;"@e100ss Banyak baliho poster Wiyung-Babatan, sisi Barat&amp Timur, yg roboh miring terlipat, belum ditindak dtertibkan, ada yg kayunya menjuntai ke jalan, resiko kena pemotor/gores Mobil.";0;0;3;5;in;50481416;1749736365942829250;DjatiRamajatayu;https://twitter.com/DjatiRamajatayu/status/1749736365942829250
Tue Jan 23 10:08:47 +0000 2024;1749735923653431333;"Selain jadi sampah visual, spanduk, baliho, bendera, &amp  atribut partai lain bakal jadi sampah beneran setelah pemilu selesai";3;0;11;43;in;823634797;1749735923653431333;RendraKB;https://twitter.com/RendraKB/status/1749735923653431333
Tue Jan 23 10:07:57 +0000 2024;1749735713376223707;"@mapedos01 pernah liat baliho di kota gw poto org ini. tulisan di bawahnya presiden 2024. itu sekitar 3 tahun lalu klo gk salah.";0;0;0;0;in;107649224;1749468706550493241;lalafanAyam;https://twitter.com/lalafanAyam/status/1749735713376223707
Tue Jan 23 10:07:05 +0000 2024;1749735497239580804;"@erickthohir Sekalian pasang baliho Prabowo yang besar   rick Erick";0;0;0;1;in;1558597547647979520;1749723773568537004;AjieNdoro;https://twitter.com/AjieNdoro/status/1749735497239580804
Tue Jan 23 10:06:55 +0000 2024;1749735454818320849;"jalan kaki ning Jogja dadi ora nyaman! trotoar saiki akeh baliho, gawe parkir, gawe dodolan. jare kota pariwisata.... @PemkotJogja https://t.co/64y5OmQd7x";0;0;0;0;in;1699983864457027584;1749735454818320849;AgussBudiiono;https://twitter.com/AgussBudiiono/status/1749735454818320849
Tue Jan 23 10:05:54 +0000 2024;1749735197611037096;"Di sekitaran kantor saya kiri kanan sepanjang jln poster dan baliho capres no 2 bersama Nahdiyin https://t.co/t94Wp48nUS https://t.co/Rkgn6nV134";0;0;0;0;in;1470397089460801545;1749735197611037096;s_mohode;https://twitter.com/s_mohode/status/1749735197611037096
Tue Jan 23 10:04:50 +0000 2024;1749734931952193611;"Habis lihat baliho kampanye jadi pekerja migran prosedural, tapi yang gede foto pejabatnya dan tulisan “PMI adalah pahlawan devisa.”  Tunjukin kek perlindungan kalau jadi PMI prosedural, harus kemana dan ngapain kek, heran.";0;0;1;11;in;37574084;1749734931952193611;nabiylarisfa;https://twitter.com/nabiylarisfa/status/1749734931952193611
Tue Jan 23 10:02:00 +0000 2024;1749734217142128926;"@psi_id @RajaJuliAntoni @Andy_Budiman_ @Giring_Ganesha Baliho kalian aja lebih banyak dari anggota partai gimana mau masuk Senayan, jadi maksudnya yg masuk Senayan balihonya ya ?";0;0;0;1;in;1445716778517090304;1749396123905839116;AMursyahid;https://twitter.com/AMursyahid/status/1749734217142128926
Tue Jan 23 10:01:03 +0000 2024;1749733978708590672;"@anggaimaginer @ariyadifebri @ganjarpranowo sejuta baliho";0;1;0;0;in;617914670;1749374337944256598;armandasthenia;https://twitter.com/armandasthenia/status/1749733978708590672
Tue Jan 23 09:53:34 +0000 2024;1749732094434218108;"@rachramdhani @palingteguh @imanlagi Gw makan umpannya bro. Emang 01 ada buzzer? Baliho aja gak punya, uang darimana buzzer? Mikir dikit lah bro kalau mau ngolok, biar keliatan berbobot";0;3;0;8;in;1267692814143336448;1749684139446685753;DoDheriz;https://twitter.com/DoDheriz/status/1749732094434218108
Tue Jan 23 09:51:16 +0000 2024;1749731517386113273;"@DedynurPalakka @psi_id @jokowi Jgn..jgn niii baliho blom lunas dibayarrr...ngambek balihonya..dan PERTANDA Habis pemilu...bubarrr😃😃 . https://t.co/x7KNBbTWTk";0;1;0;1;in;1180704860066344960;1749724448901787841;Berty69968038;https://twitter.com/Berty69968038/status/1749731517386113273
Tue Jan 23 09:48:30 +0000 2024;1749730819139351033;"Mending uangnya buat pasang baliho baliho yg nyampah itu!";0;0;0;0;in;1183244730311696385;1749730819139351033;gumgumimegumi;https://twitter.com/gumgumimegumi/status/1749730819139351033
Tue Jan 23 09:47:36 +0000 2024;1749730593812996232;"Baliho milik Caleg DPR RI dari Partai Solidaritas Indonesia (PSI) roboh dan menimpa 2 pengendara motor yang tengah melintas, pada Senin, (21/1) siang. https://t.co/iiEtlLV2km";0;0;1;1;in;68930552;1749730593812996232;mediaindonesia;https://twitter.com/mediaindonesia/status/1749730593812996232
Tue Jan 23 09:45:55 +0000 2024;1749730168778981732;"Menjelang pemilu, tiap-tiap bakal calon sudah pasti akan saling beradu sikut untuk merebut suara rakyat dengan kampanye-kampanye politiknya.  Berbagai cara dilakukan, dari aksi bagi-bagi, menaruh baliho politik sebanyak-banyaknya...  https://t.co/nfSNfXA6iu https://t.co/oT63JhWuqy";0;2;1;2;in;1493801169075855365;1749730168778981732;BdgBergerakID;https://twitter.com/BdgBergerakID/status/1749730168778981732
Tue Jan 23 09:43:32 +0000 2024;1749729570293747808;"@wandadesign755 Ya begitulah, jadi simbiosis mutualisme. Influencer promosikan kampanyenya lewat akun yang followernya banyak disosmed, begitu juga dengan konglo/anak orang kaya itu walau gak punya follower banyak tapi dibantu ngiklan lewat baliho atau sejenisnya";0;0;0;0;in;1571161398172057600;1749616696753832325;txtboy_;https://twitter.com/txtboy_/status/1749729570293747808
Tue Jan 23 09:43:25 +0000 2024;1749729539708875228;"@wedfrz 01 03 pada menghargai Artist. yg onoh pake AI segede gaban di baliho";4;7;40;1168;in;1055774400148983808;1749710765979025550;ancrouxiety;https://twitter.com/ancrouxiety/status/1749729539708875228
Tue Jan 23 09:39:21 +0000 2024;1749728517611512026;"Ini kenapa ada baliho gemoy depan rumah gue anj?😭😭";0;0;0;0;in;1469529509607002112;1749728517611512026;97JRosiewifey;https://twitter.com/97JRosiewifey/status/1749728517611512026
Tue Jan 23 09:37:11 +0000 2024;1749727970598764798;"BPBD DIY mengimbau kepada sedulur semua untuk tetap waspada di tengah cuaca ekstrem Jogja, imbas dari munculnya Siklon Tropis Anggrek.  Tetap waspada dari potensi longsor, arus deras sungai, rumah/ tempat usaha rusak, pohon tumbang, hingga baliho roboh. https://t.co/psgdIBhREk";0;0;1;1;in;1691272374736543744;1749727970598764798;seduluryogyaku;https://twitter.com/seduluryogyaku/status/1749727970598764798
Tue Jan 23 09:36:41 +0000 2024;1749727843947626615;"@Yaseeeh PAK HERU MENDING COPOTIN IKLAN BALIHO PEMILU DAMAI BAPAK, udah visual jelek, saya pusing pak ngeliatnya, lebih pusing lagi karena ada muka bapak";0;0;0;1;in;1532433992385200129;1749671499236315283;ruangrama;https://twitter.com/ruangrama/status/1749727843947626615
Tue Jan 23 09:36:28 +0000 2024;1749727792386965873;"@yoeskenawas Setelah mengguyur biro iklan &amp  baliho.";0;0;0;0;in;46984101;1749712718364561439;uradn;https://twitter.com/uradn/status/1749727792386965873
Tue Jan 23 09:36:20 +0000 2024;1749727758710923718;"Duit buat kampanye amin irit bgt soalnya dibacking kpoper 😂 biaya buat bikin baliho jd buat commis";0;0;0;0;in;1570720720556298245;1749727758710923718;milleuvre;https://twitter.com/milleuvre/status/1749727758710923718
Tue Jan 23 09:36:04 +0000 2024;1749727691639853058;"@nakyungw @jiwoovg YAALLAH GW LAGI DEEMMM, kalau baliho gitu tergantung ukurannya, tapi kalau mau majang muka gw boleh ingfo";0;1;0;0;in;1720774472981200896;1749445553539490079;MadMoneyClubs;https://twitter.com/MadMoneyClubs/status/1749727691639853058
Tue Jan 23 09:35:47 +0000 2024;1749727620764496168;"Terjadi Lagi, Alat Peraga Kampanye Timpa Ibu-ibu hingga Terjatuh di Cakung  Dua ibu ibu mengalami kecelakaan akibat tertimpa baliho caleg yang roboh di Jalan KRT Radjiman, Cakung, Jakarta Timur #Kampanye #tvOnenews  Selengkapnya  https://t.co/qzsFhsWOCD https://t.co/qzsFhsWOCD";0;0;0;0;in;1738256529462341634;1749727620764496168;tvOnenewsdotcom;https://twitter.com/tvOnenewsdotcom/status/1749727620764496168
Tue Jan 23 09:35:26 +0000 2024;1749727531383824555;"Baliho-baliho Caleg ini boleh enggak sih dipasang minimal banget 2 meter dari tanah. GUE MAU LEWAT SUSAH WOI.";0;1;0;1;in;52231525;1749727531383824555;Adiitoo;https://twitter.com/Adiitoo/status/1749727531383824555
Tue Jan 23 09:35:00 +0000 2024;1749727421191102728;"Baliho Calegnya Kembali Roboh Timpa Pengendara Motor, PSI: Sekarang Sering Hujan dan Angin Kencang https://t.co/scCRVj7h18";0;0;0;2;in;1243804423001763841;1749727421191102728;democrazymedia;https://twitter.com/democrazymedia/status/1749727421191102728
Tue Jan 23 09:34:12 +0000 2024;1749727219487064572;"Pasti rajin jd asprak dr smt 3 - akhir jd mahasiswa. Masuk golongan mapres. Fotonya sering terpampang baliho depan fakultas. Karena suka joki, tiap uas selalu masuk ke kelas sebelah buat bantuin ngerjain uas temen seangkatan. Tetap santuy laprak numpuk tp cepet selesai.";0;0;0;0;in;1287695191709585415;1749727219487064572;horibosulv;https://twitter.com/horibosulv/status/1749727219487064572
Tue Jan 23 09:31:39 +0000 2024;1749726580203720787;"@RadioElshinta Semoga ke depannya semua alat peraga kampanye diganti digital, melihat pemasangan baliho dll yg sekarang secara sembarangan sangat membahayakan, membuat blind spot juga di jalan.";0;0;0;1;in;2761093394;1749709480730976592;bhenkz_2;https://twitter.com/bhenkz_2/status/1749726580203720787
Tue Jan 23 09:31:33 +0000 2024;1749726554375196835;"Selewat, ada baliho caleg pake branding mamah muda, ini sejatinya ingin mencapai apa ya?";0;3;0;1;in;90679458;1749726554375196835;FebryMeuthia;https://twitter.com/FebryMeuthia/status/1749726554375196835
Tue Jan 23 09:29:39 +0000 2024;1749726076774056276;"@tempodotco 02 duitnya unlimited, sampe kyai, ustad, artis, selebgram, publik figur pada dibayar.  Media promosi kayak iklan TV, videotron, baliho dimonopoli &amp  paslon lain ga dikasih ruang buat tayangin videotron sekalipun bisa bayar.🤣  Blm lagi bayar lembaga2 survey utk giring opini🤣";0;1;0;1;in;81817159;1749619353639858646;mahECHAlazuardi;https://twitter.com/mahECHAlazuardi/status/1749726076774056276
Tue Jan 23 09:29:09 +0000 2024;1749725949833400375;"@convomfs Sama nder, bahkan taman kota penuh sama poster caleg dan baliho dadakan. Gk tau pada rubuh atau nggak soalnya kemaren anginnya kenceng.";0;0;0;0;in;1323238504894095363;1749708764373242284;beartaeby_;https://twitter.com/beartaeby_/status/1749725949833400375
Tue Jan 23 09:27:19 +0000 2024;1749725490708185566;"2. Akbar Alfaro  Spanduk dan baliho beliau ini sudah ado dimano-mano identik warno ijo pake peci item kemeja putih. Beliau pernah maju di Pilkada Palembang 2018, waktu itu mencalonkan diri sebagai independen.";0;0;0;0;in;300216592;1747483028845453610;dky31_;https://twitter.com/dky31_/status/1749725490708185566
Tue Jan 23 09:24:14 +0000 2024;1749724712350237102;"@Doyein Lu nyaleg nanti bikin baliho sendiri";0;0;0;0;in;936414751646564352;1746864986033676585;RevelRush;https://twitter.com/RevelRush/status/1749724712350237102
Tue Jan 23 09:21:43 +0000 2024;1749724079056371864;"@RevelRush Udah abg, nanti dd pajang muka abg di baliho Nganjuk.";0;0;0;0;in;453443886;1749421604264886657;_Jeonghyeon;https://twitter.com/_Jeonghyeon/status/1749724079056371864
Tue Jan 23 09:20:47 +0000 2024;1749723846289268934;"@tempodotco Bikin sial mulu di baliho partai satu";0;0;0;0;in;1511820531389009921;1749417214913175585;GN_Karna;https://twitter.com/GN_Karna/status/1749723846289268934
Tue Jan 23 09:20:14 +0000 2024;1749723704526049346;"@wedfrz tapi baliho ganjar mahfud masih banyak yang make Ai";0;2;0;32;in;784775412;1749710765979025550;vokslraad;https://twitter.com/vokslraad/status/1749723704526049346
Tue Jan 23 09:19:46 +0000 2024;1749723588637392949;"Indonesia negara paling memukau.   Baliho bertebaran disembarang tempat dan sudah memakan korban pengguna jalan diperbolehkan, sedang iklan videotron pada tempatnya tidak boleh.   Amazing 😁";0;0;0;0;in;1711048972167778304;1749723588637392949;NasrulKohar;https://twitter.com/NasrulKohar/status/1749723588637392949
Tue Jan 23 09:17:57 +0000 2024;1749723132536275331;"@ramydhia @Tgerrock Tau nih, baliho aja numpang bisa-bisanya bayar commish artist lokal 😮‍💨 harusnya nyontoh mbah sama cucunya yg disebelah dong, gimana si!";0;0;1;91;in;1043893184;1749677717937881399;_reichi15;https://twitter.com/_reichi15/status/1749723132536275331
Tue Jan 23 09:17:08 +0000 2024;1749722927870935336;"@poncoiskandar30 Ditambah tiap keluar liat baliho caleg";0;0;0;0;in;1451197075;1749490995656581266;Unstablegys;https://twitter.com/Unstablegys/status/1749722927870935336
Tue Jan 23 09:16:08 +0000 2024;1749722675344470199;"Akkkhhh mana boleh kaya gini ? Pake AI lahh, gratisan enak.. Tinggal download foto idol kpop trus swap face, selesai. cetak baliho sebesar-besarnya 🤭🤭🤭";0;0;0;0;in;1639254507849932801;1749722675344470199;mr_dhons;https://twitter.com/mr_dhons/status/1749722675344470199
Tue Jan 23 09:16:08 +0000 2024;1749722674086003005;"Baliho Caleg Roboh Timpa Pengendara Motor, PSI: Sekarang Sering Hujan dan Angin Kencang   https://t.co/DGAQaOznFq https://t.co/DGAQaOznFq";0;0;0;0;in;1636627729675337734;1749722674086003005;posaktualcom;https://twitter.com/posaktualcom/status/1749722674086003005
Tue Jan 23 09:15:54 +0000 2024;1749722616762634309;"@huhyjennai mau buat baliho";0;1;0;0;in;1305479160588951552;1749674531403526593;MRKXHCN;https://twitter.com/MRKXHCN/status/1749722616762634309
Tue Jan 23 09:15:47 +0000 2024;1749722585686999128;"@infoBMKG kabarin @KPU_ID dong musim angin d bbrp daerah. banyak pohon tumbang &amp  baliho";0;0;0;0;in;104414922;1749722585686999128;anggiartyana;https://twitter.com/anggiartyana/status/1749722585686999128
Tue Jan 23 09:15:26 +0000 2024;1749722496168059140;"https://t.co/Lz7bvqLOC4  Kenapa tidak menghimbau yg masang baliho pak ? Rakyat salah e opo ?";0;0;0;0;in;56593446;1749722496168059140;mashendarto;https://twitter.com/mashendarto/status/1749722496168059140
Tue Jan 23 09:15:11 +0000 2024;1749722434851553446;"@convomfs sumpah aku rada eneg aslie liat umbul” dan baliho” gede dijalan🥹";0;0;0;0;in;1285607911884873730;1749708764373242284;nscyaannisa;https://twitter.com/nscyaannisa/status/1749722434851553446
Tue Jan 23 09:13:28 +0000 2024;1749722004335563037;"Sama wkwk. Gk sukaa asli. Tiap ada baliho atau bendera gini, selalu jaga jarak. Takut tiba-tiba roboh";0;0;0;0;in;894276459379871744;1749722004335563037;nhr_shinosuke;https://twitter.com/nhr_shinosuke/status/1749722004335563037
Tue Jan 23 09:04:36 +0000 2024;1749719772361851178;"@jiwamudaparah @tempodotco atribut itu spanduk baliho stiker...";0;1;0;0;in;1500786371694186496;1749685284915290268;razordice;https://twitter.com/razordice/status/1749719772361851178
Tue Jan 23 09:04:15 +0000 2024;1749719685413908865;"Panwaslu Kecamatan Cakung meminta caleg PSI Ilma Sovri Yanti Ilyas mencopot APK usai insiden baliho roboh menimpa pengendara motor. https://t.co/3D1ixbEJDs";0;1;0;0;in;23343960;1749719685413908865;kompascom;https://twitter.com/kompascom/status/1749719685413908865
Tue Jan 23 09:02:30 +0000 2024;1749719244747747430;"Dari Semua Trend foto di Baliho,ini buat w mewek🥺  #PrabowoGibran2024 https://t.co/eLMIYtIEtU";1;8;22;59;in;1351168237342490628;1749719244747747430;FDonghun;https://twitter.com/FDonghun/status/1749719244747747430
Tue Jan 23 09:01:44 +0000 2024;1749719051587457255;"@rmzncuk @cakimiNOW baliho amin paling susah dijumpai di batam, sekalinya muncul lewat videotron wkwkw mantap!!";0;0;0;0;in;1417849594499637253;1749567330101977115;palitonyalo;https://twitter.com/palitonyalo/status/1749719051587457255
Tue Jan 23 09:00:41 +0000 2024;1749718784745873609;"@txtdrjkt Udahlah nyampah di jalan (baliho+bendera+poster dll) nyampah di sosmed juga lagi 😔 gue kan mau hidup tenang";0;0;0;2;in;1413743079014559746;1749623430100693148;gendisdaily;https://twitter.com/gendisdaily/status/1749718784745873609
